svi_id,location_name,total_population,svi_score,poverty_pct,unemployment_pct,age65_pct,disability_pct,latitude,longitude,source_agency,source_status
06037000149,Los Angeles County fallback SVI tract 149,2982,43.9,22.4,9.7,7.6,11.2,33.26972,-117.92231899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000150,Los Angeles County fallback SVI tract 150,3140,43.81,10.8,12.7,5.3,11.1,33.548151,-118.756754,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000151,Los Angeles County fallback SVI tract 151,4506,46.1,10.7,13.6,6.9,11.6,34.381624,-117.85735600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000152,Los Angeles County fallback SVI tract 152,3686,38.22,6.7,3.5,18.9,13.0,33.992632,-118.735275,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000153,Los Angeles County fallback SVI tract 153,6765,28.75,14.8,8.7,6.7,4.8,33.571197,-117.88988300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000154,Los Angeles County fallback SVI tract 154,4054,66.06,23.3,13.7,21.6,8.6,33.961239,-118.177637,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000155,Los Angeles County fallback SVI tract 155,6498,63.15,22.1,10.7,15.1,15.5,34.773827,-118.64154599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000156,Los Angeles County fallback SVI tract 156,6346,52.32,3.1,8.5,21.4,16.5,33.14539799999999,-117.882279,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000157,Los Angeles County fallback SVI tract 157,1591,61.15,7.3,10.3,20.0,21.6,32.996834,-118.836379,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000158,Los Angeles County fallback SVI tract 158,4804,59.52,16.3,5.7,22.0,21.0,34.238865,-118.633026,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000159,Los Angeles County fallback SVI tract 159,3598,42.77,9.5,12.0,11.2,10.3,33.068963999999994,-118.775865,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000160,Los Angeles County fallback SVI tract 160,7192,42.3,21.2,6.5,7.9,19.8,34.457805,-117.75173500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000161,Los Angeles County fallback SVI tract 161,6335,47.62,3.8,11.7,22.5,7.6,33.624266999999996,-118.51694499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000162,Los Angeles County fallback SVI tract 162,6886,42.91,12.2,14.4,18.9,4.0,33.271226,-117.771782,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000163,Los Angeles County fallback SVI tract 163,2676,55.61,24.4,2.1,19.7,21.5,34.241168,-117.65751700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000164,Los Angeles County fallback SVI tract 164,6419,36.88,17.7,4.8,12.0,12.6,34.638409,-118.732901,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000165,Los Angeles County fallback SVI tract 165,7120,57.84,18.0,8.1,20.3,11.6,33.154655000000005,-118.81830400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000166,Los Angeles County fallback SVI tract 166,1803,49.28,14.6,4.6,13.6,19.3,33.6057,-118.18219300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000167,Los Angeles County fallback SVI tract 167,3236,47.86,13.0,11.2,22.8,10.7,33.641940999999996,-117.847515,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000168,Los Angeles County fallback SVI tract 168,1996,32.2,13.8,3.6,6.4,17.8,33.60679699999999,-118.269409,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000169,Los Angeles County fallback SVI tract 169,6794,65.45,35.8,6.0,19.8,9.5,34.467024,-118.14523100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000170,Los Angeles County fallback SVI tract 170,4843,53.12,33.7,5.9,9.4,5.0,33.675118,-118.563256,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000171,Los Angeles County fallback SVI tract 171,2129,48.13,13.7,10.5,21.6,6.5,34.102335000000004,-117.884424,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000172,Los Angeles County fallback SVI tract 172,1487,30.23,7.5,7.3,8.0,12.4,33.802387,-118.816419,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000173,Los Angeles County fallback SVI tract 173,5210,41.84,15.4,14.7,7.6,10.7,33.94083,-118.848333,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000174,Los Angeles County fallback SVI tract 174,3229,65.43,25.5,9.0,15.3,15.9,34.299796,-117.75974299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000175,Los Angeles County fallback SVI tract 175,4895,58.59,35.6,5.4,12.7,19.4,33.765556,-118.175794,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000176,Los Angeles County fallback SVI tract 176,2260,58.39,21.4,10.4,15.6,7.4,34.144176,-118.049901,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000177,Los Angeles County fallback SVI tract 177,3311,63.29,27.4,12.1,15.9,17.2,33.563981,-117.97624599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000178,Los Angeles County fallback SVI tract 178,2447,57.25,18.9,11.5,14.9,6.2,32.982276,-118.476435,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000179,Los Angeles County fallback SVI tract 179,4942,48.42,20.8,6.3,11.1,6.7,32.894181999999994,-118.248459,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000180,Los Angeles County fallback SVI tract 180,6699,36.84,12.4,7.7,12.0,7.7,32.98364,-118.31399300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000181,Los Angeles County fallback SVI tract 181,4868,49.22,8.4,6.0,22.0,18.2,32.759169,-118.508305,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000182,Los Angeles County fallback SVI tract 182,7142,48.6,14.2,9.9,5.4,19.7,34.155373,-118.171099,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000183,Los Angeles County fallback SVI tract 183,1532,45.01,18.4,13.3,9.1,8.0,33.58591,-118.05096,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000184,Los Angeles County fallback SVI tract 184,1012,48.6,15.5,1.7,17.0,15.4,34.409456999999996,-118.094039,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000185,Los Angeles County fallback SVI tract 185,2868,41.77,14.1,11.8,13.4,10.8,32.891059,-117.80312599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000186,Los Angeles County fallback SVI tract 186,2257,60.18,31.4,3.5,21.4,12.2,34.765083,-118.938341,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000187,Los Angeles County fallback SVI tract 187,3402,46.2,12.2,5.3,19.4,16.5,33.492051,-118.47860299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000188,Los Angeles County fallback SVI tract 188,4256,58.78,28.6,3.2,15.5,11.8,34.677164999999995,-117.99304199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000189,Los Angeles County fallback SVI tract 189,3479,33.75,4.0,7.7,13.1,13.7,34.109024999999995,-118.509984,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000190,Los Angeles County fallback SVI tract 190,5471,75.07,28.8,10.8,17.6,20.9,32.964910999999994,-118.90272,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000191,Los Angeles County fallback SVI tract 191,1013,46.79,15.4,6.2,20.3,10.8,33.890903,-117.981737,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000192,Los Angeles County fallback SVI tract 192,908,56.34,32.1,10.6,16.2,5.1,33.812658,-118.273533,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000193,Los Angeles County fallback SVI tract 193,4396,36.61,14.7,2.1,22.0,8.1,33.693899,-118.42913800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000194,Los Angeles County fallback SVI tract 194,4010,62.8,37.5,2.4,22.8,7.2,34.05666899999999,-117.85005899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000195,Los Angeles County fallback SVI tract 195,4389,28.14,3.4,12.0,12.3,7.9,34.42566899999999,-117.782132,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000196,Los Angeles County fallback SVI tract 196,2371,39.78,18.1,1.6,9.0,18.0,33.777449000000004,-118.791564,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000197,Los Angeles County fallback SVI tract 197,6438,52.1,24.6,3.7,17.8,12.6,32.759732,-118.644468,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000198,Los Angeles County fallback SVI tract 198,1454,52.22,24.3,8.3,15.6,5.2,33.461164,-118.414831,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000199,Los Angeles County fallback SVI tract 199,4738,59.95,36.6,9.4,9.3,6.4,32.827146,-117.82852199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000200,Los Angeles County fallback SVI tract 200,3933,58.86,14.9,7.1,18.9,18.2,33.505825,-118.874653,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000201,Los Angeles County fallback SVI tract 201,5041,60.63,26.8,3.3,19.2,19.0,33.221191,-118.03229900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000202,Los Angeles County fallback SVI tract 202,5558,76.98,23.6,14.6,17.3,19.2,33.990941,-118.860735,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000203,Los Angeles County fallback SVI tract 203,3245,47.13,21.8,10.8,15.4,6.5,34.05322,-118.737358,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000204,Los Angeles County fallback SVI tract 204,6909,43.11,23.4,1.6,8.0,17.3,34.35701399999999,-117.700171,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000205,Los Angeles County fallback SVI tract 205,6768,63.28,21.4,13.8,20.6,5.3,33.520196,-118.75966799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000206,Los Angeles County fallback SVI tract 206,926,51.98,20.0,6.3,23.0,8.3,33.623712,-117.983484,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000207,Los Angeles County fallback SVI tract 207,1696,37.59,3.1,14.6,18.0,9.0,33.457854999999995,-117.89363900000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000208,Los Angeles County fallback SVI tract 208,5415,67.06,14.8,13.2,15.2,21.1,32.925718,-118.60598999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000209,Los Angeles County fallback SVI tract 209,5446,51.21,28.0,4.5,22.3,9.2,33.814311999999994,-118.44305999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000210,Los Angeles County fallback SVI tract 210,5103,39.31,10.9,5.5,13.9,17.5,34.335018000000005,-118.224229,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000211,Los Angeles County fallback SVI tract 211,1330,55.59,11.1,13.7,23.7,6.0,33.32351,-118.513899,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000212,Los Angeles County fallback SVI tract 212,5679,37.8,5.5,13.9,6.9,16.8,33.01663,-118.394847,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000213,Los Angeles County fallback SVI tract 213,3859,49.59,26.5,8.2,8.2,15.8,34.601328,-118.733547,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000214,Los Angeles County fallback SVI tract 214,2801,66.83,26.3,12.0,21.4,13.2,33.755912,-118.80692099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000215,Los Angeles County fallback SVI tract 215,1053,49.75,14.6,4.9,17.2,12.6,34.550861999999995,-118.558551,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000216,Los Angeles County fallback SVI tract 216,1593,62.58,22.3,3.9,23.5,20.7,33.768434,-117.672566,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000217,Los Angeles County fallback SVI tract 217,3620,53.81,31.4,7.4,9.0,12.1,34.410176,-117.89846800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000218,Los Angeles County fallback SVI tract 218,2250,56.99,30.0,1.9,16.5,19.3,34.410641999999996,-118.28964799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000219,Los Angeles County fallback SVI tract 219,3217,39.22,3.8,10.1,10.5,8.7,33.829488,-118.291544,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000220,Los Angeles County fallback SVI tract 220,5890,62.79,24.4,11.9,13.7,20.3,33.93666,-117.864672,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000221,Los Angeles County fallback SVI tract 221,3206,40.53,20.9,7.5,5.3,5.4,34.078810999999995,-118.85102400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000222,Los Angeles County fallback SVI tract 222,5717,45.88,10.4,10.5,15.8,18.5,33.855742,-118.618281,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000223,Los Angeles County fallback SVI tract 223,1820,28.05,10.4,1.5,7.7,17.3,33.851048000000006,-118.15942700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000224,Los Angeles County fallback SVI tract 224,3456,28.96,9.9,1.6,12.0,9.8,32.952436,-118.79162899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000225,Los Angeles County fallback SVI tract 225,6866,48.95,14.5,5.5,20.1,7.3,33.442196,-117.910315,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000226,Los Angeles County fallback SVI tract 226,4084,40.57,23.2,3.0,8.3,20.1,33.979758999999994,-118.12535700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000227,Los Angeles County fallback SVI tract 227,1634,59.81,23.2,6.2,22.2,11.8,34.279512000000004,-118.924426,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000228,Los Angeles County fallback SVI tract 228,4971,57.5,33.8,12.5,16.1,7.1,32.847736,-117.67861599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000229,Los Angeles County fallback SVI tract 229,4937,43.0,17.5,12.6,6.7,7.4,34.399947,-118.878226,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000230,Los Angeles County fallback SVI tract 230,6001,56.77,26.0,2.0,19.3,19.5,33.648439999999994,-118.88212200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000231,Los Angeles County fallback SVI tract 231,3874,71.54,31.1,14.4,18.0,12.7,32.95482499999999,-118.51396399999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000232,Los Angeles County fallback SVI tract 232,3255,70.56,24.7,11.3,22.8,21.1,33.401230999999996,-118.080666,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000233,Los Angeles County fallback SVI tract 233,2189,55.63,20.6,2.8,22.4,19.4,33.80815,-117.952657,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000234,Los Angeles County fallback SVI tract 234,6763,70.07,32.8,11.2,17.4,10.8,34.818096,-118.31003000000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
