image,damage_level,building_count,area_m2
santa-rosa-wildfire_00000123,完好,94,24716.0
santa-rosa-wildfire_00000123,轻微损毁,0,0.0
santa-rosa-wildfire_00000123,严重损毁,0,0.0
santa-rosa-wildfire_00000123,完全损毁,0,0.0
santa-rosa-wildfire_00000133,完好,2,540.0
santa-rosa-wildfire_00000133,轻微损毁,0,0.0
santa-rosa-wildfire_00000133,严重损毁,0,0.0
santa-rosa-wildfire_00000133,完全损毁,0,0.0
santa-rosa-wildfire_00000141,完好,111,56661.0
santa-rosa-wildfire_00000141,轻微损毁,0,0.0
santa-rosa-wildfire_00000141,严重损毁,0,0.0
santa-rosa-wildfire_00000141,完全损毁,22,9231.0
santa-rosa-wildfire_00000143,完好,0,0.0
santa-rosa-wildfire_00000143,轻微损毁,0,0.0
santa-rosa-wildfire_00000143,严重损毁,0,0.0
santa-rosa-wildfire_00000143,完全损毁,1,23.0
santa-rosa-wildfire_00000144,完好,88,16875.0
santa-rosa-wildfire_00000144,轻微损毁,0,0.0
santa-rosa-wildfire_00000144,严重损毁,0,0.0
santa-rosa-wildfire_00000144,完全损毁,0,0.0
santa-rosa-wildfire_00000145,完好,44,10763.0
santa-rosa-wildfire_00000145,轻微损毁,0,0.0
santa-rosa-wildfire_00000145,严重损毁,0,0.0
santa-rosa-wildfire_00000145,完全损毁,1,26.0
santa-rosa-wildfire_00000159,完好,3,418.0
santa-rosa-wildfire_00000159,轻微损毁,0,0.0
santa-rosa-wildfire_00000159,严重损毁,1,121.0
santa-rosa-wildfire_00000159,完全损毁,33,6802.0
santa-rosa-wildfire_00000172,完好,1,42.0
santa-rosa-wildfire_00000172,轻微损毁,0,0.0
santa-rosa-wildfire_00000172,严重损毁,0,0.0
santa-rosa-wildfire_00000172,完全损毁,9,1836.0
santa-rosa-wildfire_00000178,完好,0,0.0
santa-rosa-wildfire_00000178,轻微损毁,0,0.0
santa-rosa-wildfire_00000178,严重损毁,0,0.0
santa-rosa-wildfire_00000178,完全损毁,18,4018.0
santa-rosa-wildfire_00000181,完好,0,0.0
santa-rosa-wildfire_00000181,轻微损毁,0,0.0
santa-rosa-wildfire_00000181,严重损毁,0,0.0
santa-rosa-wildfire_00000181,完全损毁,7,995.0
santa-rosa-wildfire_00000184,完好,122,35124.0
santa-rosa-wildfire_00000184,轻微损毁,0,0.0
santa-rosa-wildfire_00000184,严重损毁,0,0.0
santa-rosa-wildfire_00000184,完全损毁,0,0.0
santa-rosa-wildfire_00000198,完好,50,9667.0
santa-rosa-wildfire_00000198,轻微损毁,0,0.0
santa-rosa-wildfire_00000198,严重损毁,0,0.0
santa-rosa-wildfire_00000198,完全损毁,0,0.0
santa-rosa-wildfire_00000202,完好,1,149.0
santa-rosa-wildfire_00000202,轻微损毁,0,0.0
santa-rosa-wildfire_00000202,严重损毁,0,0.0
santa-rosa-wildfire_00000202,完全损毁,0,0.0
santa-rosa-wildfire_00000204,完好,2,209.0
santa-rosa-wildfire_00000204,轻微损毁,0,0.0
santa-rosa-wildfire_00000204,严重损毁,0,0.0
santa-rosa-wildfire_00000204,完全损毁,17,5537.0
santa-rosa-wildfire_00000206,完好,0,0.0
santa-rosa-wildfire_00000206,轻微损毁,0,0.0
santa-rosa-wildfire_00000206,严重损毁,1,53.0
santa-rosa-wildfire_00000206,完全损毁,0,0.0
santa-rosa-wildfire_00000207,完好,40,23431.0
santa-rosa-wildfire_00000207,轻微损毁,0,0.0
santa-rosa-wildfire_00000207,严重损毁,0,0.0
santa-rosa-wildfire_00000207,完全损毁,0,0.0
santa-rosa-wildfire_00000212,完好,1,939.0
santa-rosa-wildfire_00000212,轻微损毁,0,0.0
santa-rosa-wildfire_00000212,严重损毁,0,0.0
santa-rosa-wildfire_00000212,完全损毁,4,608.0
santa-rosa-wildfire_00000213,完好,100,44621.0
santa-rosa-wildfire_00000213,轻微损毁,0,0.0
santa-rosa-wildfire_00000213,严重损毁,0,0.0
santa-rosa-wildfire_00000213,完全损毁,0,0.0
santa-rosa-wildfire_00000215,完好,8,2115.0
santa-rosa-wildfire_00000215,轻微损毁,0,0.0
santa-rosa-wildfire_00000215,严重损毁,0,0.0
santa-rosa-wildfire_00000215,完全损毁,0,0.0
santa-rosa-wildfire_00000217,完好,1,732.0
santa-rosa-wildfire_00000217,轻微损毁,0,0.0
santa-rosa-wildfire_00000217,严重损毁,0,0.0
santa-rosa-wildfire_00000217,完全损毁,25,9247.0
santa-rosa-wildfire_00000236,完好,42,14824.0
santa-rosa-wildfire_00000236,轻微损毁,0,0.0
santa-rosa-wildfire_00000236,严重损毁,0,0.0
santa-rosa-wildfire_00000236,完全损毁,0,0.0
santa-rosa-wildfire_00000238,完好,140,43847.0
santa-rosa-wildfire_00000238,轻微损毁,0,0.0
santa-rosa-wildfire_00000238,严重损毁,0,0.0
santa-rosa-wildfire_00000238,完全损毁,0,0.0
santa-rosa-wildfire_00000242,完好,6,1093.0
santa-rosa-wildfire_00000242,轻微损毁,0,0.0
santa-rosa-wildfire_00000242,严重损毁,0,0.0
santa-rosa-wildfire_00000242,完全损毁,45,10807.0
santa-rosa-wildfire_00000256,完好,5,1543.0
santa-rosa-wildfire_00000256,轻微损毁,0,0.0
santa-rosa-wildfire_00000256,严重损毁,0,0.0
santa-rosa-wildfire_00000256,完全损毁,0,0.0
santa-rosa-wildfire_00000257,完好,6,637.0
santa-rosa-wildfire_00000257,轻微损毁,0,0.0
santa-rosa-wildfire_00000257,严重损毁,1,116.0
santa-rosa-wildfire_00000257,完全损毁,5,636.0
santa-rosa-wildfire_00000269,完好,0,0.0
santa-rosa-wildfire_00000269,轻微损毁,0,0.0
santa-rosa-wildfire_00000269,严重损毁,0,0.0
santa-rosa-wildfire_00000269,完全损毁,8,2577.0
santa-rosa-wildfire_00000273,完好,2,302.0
santa-rosa-wildfire_00000273,轻微损毁,0,0.0
santa-rosa-wildfire_00000273,严重损毁,0,0.0
santa-rosa-wildfire_00000273,完全损毁,6,752.0
santa-rosa-wildfire_00000279,完好,0,0.0
santa-rosa-wildfire_00000279,轻微损毁,0,0.0
santa-rosa-wildfire_00000279,严重损毁,0,0.0
santa-rosa-wildfire_00000279,完全损毁,1,110.0
santa-rosa-wildfire_00000284,完好,109,35643.0
santa-rosa-wildfire_00000284,轻微损毁,0,0.0
santa-rosa-wildfire_00000284,严重损毁,0,0.0
santa-rosa-wildfire_00000284,完全损毁,0,0.0
santa-rosa-wildfire_00000285,完好,0,0.0
santa-rosa-wildfire_00000285,轻微损毁,0,0.0
santa-rosa-wildfire_00000285,严重损毁,0,0.0
santa-rosa-wildfire_00000285,完全损毁,14,4020.0
santa-rosa-wildfire_00000289,完好,0,0.0
santa-rosa-wildfire_00000289,轻微损毁,0,0.0
santa-rosa-wildfire_00000289,严重损毁,0,0.0
santa-rosa-wildfire_00000289,完全损毁,0,0.0
santa-rosa-wildfire_00000290,完好,0,0.0
santa-rosa-wildfire_00000290,轻微损毁,0,0.0
santa-rosa-wildfire_00000290,严重损毁,0,0.0
santa-rosa-wildfire_00000290,完全损毁,1,51.0
santa-rosa-wildfire_00000292,完好,43,12456.0
santa-rosa-wildfire_00000292,轻微损毁,0,0.0
santa-rosa-wildfire_00000292,严重损毁,0,0.0
santa-rosa-wildfire_00000292,完全损毁,2,134.0
santa-rosa-wildfire_00000294,完好,1,36.0
santa-rosa-wildfire_00000294,轻微损毁,0,0.0
santa-rosa-wildfire_00000294,严重损毁,0,0.0
santa-rosa-wildfire_00000294,完全损毁,0,0.0
santa-rosa-wildfire_00000295,完好,0,0.0
santa-rosa-wildfire_00000295,轻微损毁,0,0.0
santa-rosa-wildfire_00000295,严重损毁,0,0.0
santa-rosa-wildfire_00000295,完全损毁,1,333.0
santa-rosa-wildfire_00000305,完好,1,978.0
santa-rosa-wildfire_00000305,轻微损毁,0,0.0
santa-rosa-wildfire_00000305,严重损毁,0,0.0
santa-rosa-wildfire_00000305,完全损毁,1,73.0
santa-rosa-wildfire_00000311,完好,0,0.0
santa-rosa-wildfire_00000311,轻微损毁,0,0.0
santa-rosa-wildfire_00000311,严重损毁,0,0.0
santa-rosa-wildfire_00000311,完全损毁,6,961.0
santa-rosa-wildfire_00000328,完好,1,79.0
santa-rosa-wildfire_00000328,轻微损毁,0,0.0
santa-rosa-wildfire_00000328,严重损毁,0,0.0
santa-rosa-wildfire_00000328,完全损毁,5,1709.0
santa-rosa-wildfire_00000329,完好,51,23312.0
santa-rosa-wildfire_00000329,轻微损毁,0,0.0
santa-rosa-wildfire_00000329,严重损毁,0,0.0
santa-rosa-wildfire_00000329,完全损毁,17,6950.0
santa-rosa-wildfire_00000336,完好,6,7441.0
santa-rosa-wildfire_00000336,轻微损毁,0,0.0
santa-rosa-wildfire_00000336,严重损毁,0,0.0
santa-rosa-wildfire_00000336,完全损毁,0,0.0
santa-rosa-wildfire_00000339,完好,1,337.0
santa-rosa-wildfire_00000339,轻微损毁,0,0.0
santa-rosa-wildfire_00000339,严重损毁,0,0.0
santa-rosa-wildfire_00000339,完全损毁,0,0.0
santa-rosa-wildfire_00000343,完好,2,121.0
santa-rosa-wildfire_00000343,轻微损毁,0,0.0
santa-rosa-wildfire_00000343,严重损毁,0,0.0
santa-rosa-wildfire_00000343,完全损毁,18,3275.0
santa-rosa-wildfire_00000350,完好,2,106.0
santa-rosa-wildfire_00000350,轻微损毁,0,0.0
santa-rosa-wildfire_00000350,严重损毁,0,0.0
santa-rosa-wildfire_00000350,完全损毁,1,52.0
santa-rosa-wildfire_00000354,完好,10,3022.0
santa-rosa-wildfire_00000354,轻微损毁,0,0.0
santa-rosa-wildfire_00000354,严重损毁,0,0.0
santa-rosa-wildfire_00000354,完全损毁,4,809.0
santa-rosa-wildfire_00000358,完好,20,5343.0
santa-rosa-wildfire_00000358,轻微损毁,0,0.0
santa-rosa-wildfire_00000358,严重损毁,1,64.0
santa-rosa-wildfire_00000358,完全损毁,8,639.0
santa-rosa-wildfire_00000359,完好,47,18086.0
santa-rosa-wildfire_00000359,轻微损毁,0,0.0
santa-rosa-wildfire_00000359,严重损毁,0,0.0
santa-rosa-wildfire_00000359,完全损毁,8,2560.0
santa-rosa-wildfire_00000360,完好,126,37668.0
santa-rosa-wildfire_00000360,轻微损毁,0,0.0
santa-rosa-wildfire_00000360,严重损毁,0,0.0
santa-rosa-wildfire_00000360,完全损毁,0,0.0
santa-rosa-wildfire_00000364,完好,118,45177.0
santa-rosa-wildfire_00000364,轻微损毁,0,0.0
santa-rosa-wildfire_00000364,严重损毁,0,0.0
santa-rosa-wildfire_00000364,完全损毁,0,0.0
santa-rosa-wildfire_00000366,完好,0,0.0
santa-rosa-wildfire_00000366,轻微损毁,0,0.0
santa-rosa-wildfire_00000366,严重损毁,0,0.0
santa-rosa-wildfire_00000366,完全损毁,56,22322.0
santa-rosa-wildfire_00000367,完好,138,43792.0
santa-rosa-wildfire_00000367,轻微损毁,0,0.0
santa-rosa-wildfire_00000367,严重损毁,0,0.0
santa-rosa-wildfire_00000367,完全损毁,0,0.0
santa-rosa-wildfire_00000375,完好,136,46172.0
santa-rosa-wildfire_00000375,轻微损毁,0,0.0
santa-rosa-wildfire_00000375,严重损毁,0,0.0
santa-rosa-wildfire_00000375,完全损毁,0,0.0
socal-fire_00000000,完好,2,199.0
socal-fire_00000000,轻微损毁,0,0.0
socal-fire_00000000,严重损毁,0,0.0
socal-fire_00000000,完全损毁,0,0.0
socal-fire_00000009,完好,14,3306.0
socal-fire_00000009,轻微损毁,0,0.0
socal-fire_00000009,严重损毁,0,0.0
socal-fire_00000009,完全损毁,0,0.0
socal-fire_00000016,完好,2,272.0
socal-fire_00000016,轻微损毁,0,0.0
socal-fire_00000016,严重损毁,0,0.0
socal-fire_00000016,完全损毁,0,0.0
socal-fire_00000018,完好,0,0.0
socal-fire_00000018,轻微损毁,0,0.0
socal-fire_00000018,严重损毁,0,0.0
socal-fire_00000018,完全损毁,0,0.0
socal-fire_00000020,完好,0,0.0
socal-fire_00000020,轻微损毁,0,0.0
socal-fire_00000020,严重损毁,0,0.0
socal-fire_00000020,完全损毁,0,0.0
socal-fire_00000021,完好,0,0.0
socal-fire_00000021,轻微损毁,0,0.0
socal-fire_00000021,严重损毁,0,0.0
socal-fire_00000021,完全损毁,0,0.0
socal-fire_00000031,完好,114,46321.0
socal-fire_00000031,轻微损毁,0,0.0
socal-fire_00000031,严重损毁,0,0.0
socal-fire_00000031,完全损毁,0,0.0
socal-fire_00000049,完好,3,284.0
socal-fire_00000049,轻微损毁,0,0.0
socal-fire_00000049,严重损毁,0,0.0
socal-fire_00000049,完全损毁,4,506.0
socal-fire_00000052,完好,2,550.0
socal-fire_00000052,轻微损毁,0,0.0
socal-fire_00000052,严重损毁,0,0.0
socal-fire_00000052,完全损毁,0,0.0
socal-fire_00000074,完好,0,0.0
socal-fire_00000074,轻微损毁,0,0.0
socal-fire_00000074,严重损毁,0,0.0
socal-fire_00000074,完全损毁,0,0.0
socal-fire_00000075,完好,3,198.0
socal-fire_00000075,轻微损毁,0,0.0
socal-fire_00000075,严重损毁,0,0.0
socal-fire_00000075,完全损毁,0,0.0
socal-fire_00000077,完好,0,0.0
socal-fire_00000077,轻微损毁,0,0.0
socal-fire_00000077,严重损毁,0,0.0
socal-fire_00000077,完全损毁,0,0.0
socal-fire_00000085,完好,0,0.0
socal-fire_00000085,轻微损毁,0,0.0
socal-fire_00000085,严重损毁,0,0.0
socal-fire_00000085,完全损毁,0,0.0
socal-fire_00000086,完好,0,0.0
socal-fire_00000086,轻微损毁,0,0.0
socal-fire_00000086,严重损毁,0,0.0
socal-fire_00000086,完全损毁,0,0.0
socal-fire_00000098,完好,15,5971.0
socal-fire_00000098,轻微损毁,0,0.0
socal-fire_00000098,严重损毁,0,0.0
socal-fire_00000098,完全损毁,0,0.0
socal-fire_00000104,完好,0,0.0
socal-fire_00000104,轻微损毁,0,0.0
socal-fire_00000104,严重损毁,0,0.0
socal-fire_00000104,完全损毁,0,0.0
socal-fire_00000125,完好,0,0.0
socal-fire_00000125,轻微损毁,0,0.0
socal-fire_00000125,严重损毁,0,0.0
socal-fire_00000125,完全损毁,0,0.0
socal-fire_00000129,完好,6,1310.0
socal-fire_00000129,轻微损毁,1,138.0
socal-fire_00000129,严重损毁,0,0.0
socal-fire_00000129,完全损毁,3,498.0
socal-fire_00000133,完好,11,1659.0
socal-fire_00000133,轻微损毁,0,0.0
socal-fire_00000133,严重损毁,0,0.0
socal-fire_00000133,完全损毁,0,0.0
socal-fire_00000137,完好,8,793.0
socal-fire_00000137,轻微损毁,0,0.0
socal-fire_00000137,严重损毁,0,0.0
socal-fire_00000137,完全损毁,0,0.0
socal-fire_00000138,完好,0,0.0
socal-fire_00000138,轻微损毁,0,0.0
socal-fire_00000138,严重损毁,0,0.0
socal-fire_00000138,完全损毁,0,0.0
socal-fire_00000139,完好,0,0.0
socal-fire_00000139,轻微损毁,0,0.0
socal-fire_00000139,严重损毁,0,0.0
socal-fire_00000139,完全损毁,0,0.0
socal-fire_00000142,完好,0,0.0
socal-fire_00000142,轻微损毁,0,0.0
socal-fire_00000142,严重损毁,0,0.0
socal-fire_00000142,完全损毁,0,0.0
socal-fire_00000145,完好,5,1128.0
socal-fire_00000145,轻微损毁,0,0.0
socal-fire_00000145,严重损毁,0,0.0
socal-fire_00000145,完全损毁,2,505.0
socal-fire_00000148,完好,1,151.0
socal-fire_00000148,轻微损毁,0,0.0
socal-fire_00000148,严重损毁,0,0.0
socal-fire_00000148,完全损毁,0,0.0
socal-fire_00000150,完好,0,0.0
socal-fire_00000150,轻微损毁,0,0.0
socal-fire_00000150,严重损毁,0,0.0
socal-fire_00000150,完全损毁,0,0.0
socal-fire_00000161,完好,0,0.0
socal-fire_00000161,轻微损毁,0,0.0
socal-fire_00000161,严重损毁,0,0.0
socal-fire_00000161,完全损毁,0,0.0
socal-fire_00000168,完好,0,0.0
socal-fire_00000168,轻微损毁,0,0.0
socal-fire_00000168,严重损毁,0,0.0
socal-fire_00000168,完全损毁,0,0.0
socal-fire_00000170,完好,5,650.0
socal-fire_00000170,轻微损毁,0,0.0
socal-fire_00000170,严重损毁,0,0.0
socal-fire_00000170,完全损毁,2,119.0
socal-fire_00000172,完好,0,0.0
socal-fire_00000172,轻微损毁,0,0.0
socal-fire_00000172,严重损毁,0,0.0
socal-fire_00000172,完全损毁,0,0.0
socal-fire_00000173,完好,0,0.0
socal-fire_00000173,轻微损毁,0,0.0
socal-fire_00000173,严重损毁,0,0.0
socal-fire_00000173,完全损毁,0,0.0
socal-fire_00000176,完好,0,0.0
socal-fire_00000176,轻微损毁,0,0.0
socal-fire_00000176,严重损毁,0,0.0
socal-fire_00000176,完全损毁,0,0.0
socal-fire_00000177,完好,0,0.0
socal-fire_00000177,轻微损毁,0,0.0
socal-fire_00000177,严重损毁,0,0.0
socal-fire_00000177,完全损毁,0,0.0
socal-fire_00000179,完好,2,296.0
socal-fire_00000179,轻微损毁,0,0.0
socal-fire_00000179,严重损毁,0,0.0
socal-fire_00000179,完全损毁,1,119.0
socal-fire_00000190,完好,10,1405.0
socal-fire_00000190,轻微损毁,0,0.0
socal-fire_00000190,严重损毁,0,0.0
socal-fire_00000190,完全损毁,0,0.0
socal-fire_00000198,完好,4,570.0
socal-fire_00000198,轻微损毁,0,0.0
socal-fire_00000198,严重损毁,0,0.0
socal-fire_00000198,完全损毁,0,0.0
socal-fire_00000200,完好,0,0.0
socal-fire_00000200,轻微损毁,0,0.0
socal-fire_00000200,严重损毁,0,0.0
socal-fire_00000200,完全损毁,0,0.0
socal-fire_00000201,完好,0,0.0
socal-fire_00000201,轻微损毁,0,0.0
socal-fire_00000201,严重损毁,0,0.0
socal-fire_00000201,完全损毁,1,41.0
socal-fire_00000202,完好,6,455.0
socal-fire_00000202,轻微损毁,0,0.0
socal-fire_00000202,严重损毁,0,0.0
socal-fire_00000202,完全损毁,3,526.0
socal-fire_00000206,完好,0,0.0
socal-fire_00000206,轻微损毁,0,0.0
socal-fire_00000206,严重损毁,0,0.0
socal-fire_00000206,完全损毁,0,0.0
socal-fire_00000207,完好,4,2225.0
socal-fire_00000207,轻微损毁,0,0.0
socal-fire_00000207,严重损毁,0,0.0
socal-fire_00000207,完全损毁,3,78.0
socal-fire_00000208,完好,0,0.0
socal-fire_00000208,轻微损毁,0,0.0
socal-fire_00000208,严重损毁,0,0.0
socal-fire_00000208,完全损毁,0,0.0
socal-fire_00000209,完好,4,409.0
socal-fire_00000209,轻微损毁,0,0.0
socal-fire_00000209,严重损毁,0,0.0
socal-fire_00000209,完全损毁,0,0.0
socal-fire_00000214,完好,0,0.0
socal-fire_00000214,轻微损毁,0,0.0
socal-fire_00000214,严重损毁,0,0.0
socal-fire_00000214,完全损毁,0,0.0
socal-fire_00000216,完好,0,0.0
socal-fire_00000216,轻微损毁,0,0.0
socal-fire_00000216,严重损毁,0,0.0
socal-fire_00000216,完全损毁,0,0.0
socal-fire_00000217,完好,0,0.0
socal-fire_00000217,轻微损毁,0,0.0
socal-fire_00000217,严重损毁,0,0.0
socal-fire_00000217,完全损毁,0,0.0
socal-fire_00000223,完好,52,21399.0
socal-fire_00000223,轻微损毁,0,0.0
socal-fire_00000223,严重损毁,0,0.0
socal-fire_00000223,完全损毁,0,0.0
socal-fire_00000229,完好,0,0.0
socal-fire_00000229,轻微损毁,0,0.0
socal-fire_00000229,严重损毁,0,0.0
socal-fire_00000229,完全损毁,2,677.0
socal-fire_00000233,完好,0,0.0
socal-fire_00000233,轻微损毁,0,0.0
socal-fire_00000233,严重损毁,0,0.0
socal-fire_00000233,完全损毁,0,0.0
socal-fire_00000234,完好,0,0.0
socal-fire_00000234,轻微损毁,0,0.0
socal-fire_00000234,严重损毁,0,0.0
socal-fire_00000234,完全损毁,0,0.0
socal-fire_00000235,完好,9,677.0
socal-fire_00000235,轻微损毁,0,0.0
socal-fire_00000235,严重损毁,0,0.0
socal-fire_00000235,完全损毁,14,2585.0
socal-fire_00000238,完好,1,185.0
socal-fire_00000238,轻微损毁,0,0.0
socal-fire_00000238,严重损毁,0,0.0
socal-fire_00000238,完全损毁,3,209.0
socal-fire_00000241,完好,2,56.0
socal-fire_00000241,轻微损毁,0,0.0
socal-fire_00000241,严重损毁,0,0.0
socal-fire_00000241,完全损毁,3,100.0
socal-fire_00000242,完好,0,0.0
socal-fire_00000242,轻微损毁,0,0.0
socal-fire_00000242,严重损毁,0,0.0
socal-fire_00000242,完全损毁,0,0.0
socal-fire_00000250,完好,17,2865.0
socal-fire_00000250,轻微损毁,0,0.0
socal-fire_00000250,严重损毁,0,0.0
socal-fire_00000250,完全损毁,0,0.0
socal-fire_00000255,完好,4,518.0
socal-fire_00000255,轻微损毁,0,0.0
socal-fire_00000255,严重损毁,0,0.0
socal-fire_00000255,完全损毁,0,0.0
socal-fire_00000256,完好,0,0.0
socal-fire_00000256,轻微损毁,0,0.0
socal-fire_00000256,严重损毁,0,0.0
socal-fire_00000256,完全损毁,0,0.0
socal-fire_00000258,完好,0,0.0
socal-fire_00000258,轻微损毁,0,0.0
socal-fire_00000258,严重损毁,0,0.0
socal-fire_00000258,完全损毁,0,0.0
socal-fire_00000260,完好,0,0.0
socal-fire_00000260,轻微损毁,0,0.0
socal-fire_00000260,严重损毁,0,0.0
socal-fire_00000260,完全损毁,0,0.0
socal-fire_00000262,完好,0,0.0
socal-fire_00000262,轻微损毁,0,0.0
socal-fire_00000262,严重损毁,0,0.0
socal-fire_00000262,完全损毁,0,0.0
socal-fire_00000263,完好,92,31058.0
socal-fire_00000263,轻微损毁,0,0.0
socal-fire_00000263,严重损毁,0,0.0
socal-fire_00000263,完全损毁,0,0.0
socal-fire_00000275,完好,51,15807.0
socal-fire_00000275,轻微损毁,0,0.0
socal-fire_00000275,严重损毁,0,0.0
socal-fire_00000275,完全损毁,0,0.0
socal-fire_00000276,完好,4,1364.0
socal-fire_00000276,轻微损毁,0,0.0
socal-fire_00000276,严重损毁,0,0.0
socal-fire_00000276,完全损毁,1,22.0
socal-fire_00000293,完好,1,17.0
socal-fire_00000293,轻微损毁,0,0.0
socal-fire_00000293,严重损毁,0,0.0
socal-fire_00000293,完全损毁,0,0.0
socal-fire_00000294,完好,10,1341.0
socal-fire_00000294,轻微损毁,0,0.0
socal-fire_00000294,严重损毁,0,0.0
socal-fire_00000294,完全损毁,0,0.0
socal-fire_00000298,完好,0,0.0
socal-fire_00000298,轻微损毁,0,0.0
socal-fire_00000298,严重损毁,0,0.0
socal-fire_00000298,完全损毁,0,0.0
socal-fire_00000299,完好,0,0.0
socal-fire_00000299,轻微损毁,0,0.0
socal-fire_00000299,严重损毁,0,0.0
socal-fire_00000299,完全损毁,0,0.0
socal-fire_00000300,完好,23,6352.0
socal-fire_00000300,轻微损毁,0,0.0
socal-fire_00000300,严重损毁,0,0.0
socal-fire_00000300,完全损毁,6,655.0
socal-fire_00000304,完好,0,0.0
socal-fire_00000304,轻微损毁,0,0.0
socal-fire_00000304,严重损毁,0,0.0
socal-fire_00000304,完全损毁,0,0.0
socal-fire_00000309,完好,5,1110.0
socal-fire_00000309,轻微损毁,0,0.0
socal-fire_00000309,严重损毁,0,0.0
socal-fire_00000309,完全损毁,0,0.0
socal-fire_00000314,完好,0,0.0
socal-fire_00000314,轻微损毁,0,0.0
socal-fire_00000314,严重损毁,0,0.0
socal-fire_00000314,完全损毁,0,0.0
socal-fire_00000317,完好,18,5777.0
socal-fire_00000317,轻微损毁,0,0.0
socal-fire_00000317,严重损毁,0,0.0
socal-fire_00000317,完全损毁,0,0.0
socal-fire_00000319,完好,8,1389.0
socal-fire_00000319,轻微损毁,0,0.0
socal-fire_00000319,严重损毁,0,0.0
socal-fire_00000319,完全损毁,3,796.0
socal-fire_00000320,完好,0,0.0
socal-fire_00000320,轻微损毁,0,0.0
socal-fire_00000320,严重损毁,0,0.0
socal-fire_00000320,完全损毁,0,0.0
socal-fire_00000323,完好,0,0.0
socal-fire_00000323,轻微损毁,0,0.0
socal-fire_00000323,严重损毁,0,0.0
socal-fire_00000323,完全损毁,0,0.0
socal-fire_00000325,完好,30,15541.0
socal-fire_00000325,轻微损毁,0,0.0
socal-fire_00000325,严重损毁,0,0.0
socal-fire_00000325,完全损毁,0,0.0
socal-fire_00000328,完好,32,17502.0
socal-fire_00000328,轻微损毁,0,0.0
socal-fire_00000328,严重损毁,0,0.0
socal-fire_00000328,完全损毁,0,0.0
socal-fire_00000329,完好,0,0.0
socal-fire_00000329,轻微损毁,0,0.0
socal-fire_00000329,严重损毁,0,0.0
socal-fire_00000329,完全损毁,0,0.0
socal-fire_00000347,完好,0,0.0
socal-fire_00000347,轻微损毁,0,0.0
socal-fire_00000347,严重损毁,0,0.0
socal-fire_00000347,完全损毁,0,0.0
socal-fire_00000351,完好,8,1613.0
socal-fire_00000351,轻微损毁,0,0.0
socal-fire_00000351,严重损毁,0,0.0
socal-fire_00000351,完全损毁,2,500.0
socal-fire_00000356,完好,6,440.0
socal-fire_00000356,轻微损毁,0,0.0
socal-fire_00000356,严重损毁,0,0.0
socal-fire_00000356,完全损毁,3,1362.0
socal-fire_00000359,完好,0,0.0
socal-fire_00000359,轻微损毁,0,0.0
socal-fire_00000359,严重损毁,0,0.0
socal-fire_00000359,完全损毁,0,0.0
socal-fire_00000366,完好,0,0.0
socal-fire_00000366,轻微损毁,0,0.0
socal-fire_00000366,严重损毁,0,0.0
socal-fire_00000366,完全损毁,0,0.0
socal-fire_00000379,完好,18,2135.0
socal-fire_00000379,轻微损毁,0,0.0
socal-fire_00000379,严重损毁,0,0.0
socal-fire_00000379,完全损毁,4,411.0
socal-fire_00000381,完好,13,2094.0
socal-fire_00000381,轻微损毁,0,0.0
socal-fire_00000381,严重损毁,0,0.0
socal-fire_00000381,完全损毁,3,695.0
socal-fire_00000390,完好,0,0.0
socal-fire_00000390,轻微损毁,0,0.0
socal-fire_00000390,严重损毁,0,0.0
socal-fire_00000390,完全损毁,0,0.0
socal-fire_00000393,完好,0,0.0
socal-fire_00000393,轻微损毁,0,0.0
socal-fire_00000393,严重损毁,0,0.0
socal-fire_00000393,完全损毁,0,0.0
socal-fire_00000394,完好,0,0.0
socal-fire_00000394,轻微损毁,0,0.0
socal-fire_00000394,严重损毁,0,0.0
socal-fire_00000394,完全损毁,0,0.0
socal-fire_00000396,完好,0,0.0
socal-fire_00000396,轻微损毁,0,0.0
socal-fire_00000396,严重损毁,0,0.0
socal-fire_00000396,完全损毁,3,89.0
socal-fire_00000414,完好,5,898.0
socal-fire_00000414,轻微损毁,0,0.0
socal-fire_00000414,严重损毁,0,0.0
socal-fire_00000414,完全损毁,13,3338.0
socal-fire_00000416,完好,1,71.0
socal-fire_00000416,轻微损毁,0,0.0
socal-fire_00000416,严重损毁,0,0.0
socal-fire_00000416,完全损毁,0,0.0
socal-fire_00000419,完好,0,0.0
socal-fire_00000419,轻微损毁,0,0.0
socal-fire_00000419,严重损毁,0,0.0
socal-fire_00000419,完全损毁,0,0.0
socal-fire_00000425,完好,1,41.0
socal-fire_00000425,轻微损毁,0,0.0
socal-fire_00000425,严重损毁,0,0.0
socal-fire_00000425,完全损毁,0,0.0
socal-fire_00000426,完好,4,316.0
socal-fire_00000426,轻微损毁,0,0.0
socal-fire_00000426,严重损毁,0,0.0
socal-fire_00000426,完全损毁,2,69.0
socal-fire_00000431,完好,26,7455.0
socal-fire_00000431,轻微损毁,0,0.0
socal-fire_00000431,严重损毁,0,0.0
socal-fire_00000431,完全损毁,1,684.0
socal-fire_00000439,完好,0,0.0
socal-fire_00000439,轻微损毁,0,0.0
socal-fire_00000439,严重损毁,0,0.0
socal-fire_00000439,完全损毁,0,0.0
socal-fire_00000443,完好,0,0.0
socal-fire_00000443,轻微损毁,0,0.0
